antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Coat|Swimwear,Belt|Shawl,0.053943165546866394,0.09111686309064874,0.011234717479898668,0.2082695252679939,2.285740731227702,1.0,0.0063195854500886425,1.1479703837559119,0.5945785087035951,0.08395061728395062,0.12889738781568957,0.16578480796491263
Tights|Tracksuit,Belt|Lingerie,0.0524562176451151,0.08894151338253112,0.010683996034805595,0.2036745406824147,2.2899828543103937,1.0,0.006018460651125625,1.1440780599909548,0.5945007695033984,0.08173583315778386,0.1259337671348175,0.1618991898458513
Skirt|Stockings|Sweatshirt,Dressing Gown,0.0356041414252671,0.21990307302566361,0.018339024121599296,0.5150812064965198,2.342310179705436,1.0,0.01050956400974273,1.6087166293107131,0.5942280401064629,0.07732497387669801,0.37838648412028286,0.29923857469829745
Coat|Jewellery,Belt|Pashmina,0.05520982487058046,0.08896904945478577,0.01117964533538936,0.20249376558603494,2.2760023494343686,1.0,0.006267679696088626,1.1423496284197339,0.5933943400650067,0.08405797101449275,0.12461126162981546,0.16407572835166806
Coat|Shawl,Belt|Swimwear,0.0551272166538165,0.08954730697213349,0.011234717479898668,0.2037962037962038,2.2758496116429696,1.0,0.006298223687680052,1.1434920272533178,0.593311253509972,0.08419314898885678,0.1254858134848457,0.16462872920437496
Lingerie|Thong,Belt|Tights,0.054466350919704816,0.08869368873223923,0.01095935675735213,0.20121334681496458,2.2686320716958255,1.0,0.00612853518249892,1.140863217523817,0.5914181250477444,0.08289939595917517,0.12347073282768557,0.16238872866982318
Tracksuit|Trousers,Belt|Hat,0.05319969159599075,0.08910672981605904,0.010739068179314902,0.20186335403726707,2.2654108668780566,1.0,0.005998617633973288,1.1412748365728753,0.5899649210724128,0.08162411050648807,0.1237868671468377,0.16119125674669288
Coat|Skirt,Belt|Dressing Gown,0.05366780482431986,0.08974005947791606,0.01087674854058817,0.20266803488968702,2.2583897990346347,1.0,0.006060596543604515,1.1416323192262172,0.5888066009746619,0.08206939538749221,0.12406123831726636,0.16193542892075635
Coat|Dressing Gown,Belt|Skirt,0.053805485185593124,0.0896023791166428,0.01087674854058817,0.20214943705220062,2.2560722052820275,1.0,0.006055649058433747,1.1410628295099934,0.5884115438086965,0.08206939538749221,0.12362406859801942,0.16176924833556558
Coat|Tights,Belt|Sunglasses,0.05270404229540698,0.09056614164555568,0.010766604251569556,0.20428422152560086,2.2556356913723685,1.0,0.00599340249175037,1.142912938207752,0.5876368336998191,0.0812551953449709,0.12504271622986407,0.16158267020335987
Sweatshirt|Top,Belt|Skirt,0.05526489701508977,0.0896023791166428,0.011124573190880054,0.2012954658694569,2.2465415299677924,1.0,0.006172706936691759,1.1398428104260123,0.5873300860063563,0.0831789170269714,0.12268604859098654,0.16272517608162457
Socks,Knickers,0.1527425927965635,0.15150346954510407,0.046012776737526156,0.30124391563007036,1.9883631479501338,1.0,0.022871743981531766,1.2142957312779432,0.5866856478981941,0.1781829814459373,0.17647738171031466,0.30247582913455534
Cardigan|Hair Accessory,48,0.03860557330102434,0.1430774314351801,0.012666593237140655,0.3281027104136947,2.293182838988402,1.0,0.007143006970147525,1.2753773260380863,0.5865697328342186,0.07494297816878462,0.2159183172038476,0.20831617429845628
Skirt|Tracksuit,Belt|Dressing Gown,0.05487939200352462,0.08974005947791606,0.011041964974116093,0.20120421475163072,2.2420780186929186,1.0,0.006117085071607922,1.1395402396108751,0.5861529057640258,0.0826633683776541,0.1224531041207678,0.1621240466209826
Knickers,Socks,0.15150346954510407,0.1527425927965635,0.046012776737526156,0.3037077426390403,1.9883631479501331,1.0,0.022871743981531766,1.2168129090141757,0.5858288667547068,0.1781829814459373,0.17818097376188335,0.30247582913455534
48|Cardigan,Hair Accessory,0.037751955061130084,0.1466846569005397,0.012666593237140655,0.3355215171407731,2.2873661378795416,1.0,0.007128960661674196,1.2841880739729528,0.5848969498653164,0.07374158384097468,0.2212978610630971,0.21093703039317613
Coat,Belt|Top,0.22557550391012227,0.11405441127877519,0.04694900319418438,0.20812988281249997,1.8248297499320978,1.0,0.021221121896802333,1.1188016437188646,0.5836639665728356,0.1604101985135008,0.10618651160001084,0.3098833866018077
Coat|Pashmina,Belt|Jewellery,0.05576054631567353,0.09015310056173588,0.01117964533538936,0.20049382716049383,2.2239260315090084,1.0,0.006152659196015113,1.1380111002856608,0.5828444838891935,0.08297567954220315,0.12127394913021286,0.16225057882154195
Fleece|Hair Accessory,48,0.03753166648309285,0.1430774314351801,0.012226016081066196,0.32575201760821715,2.2767533239915347,1.0,0.006856081643183433,1.2709308606679537,0.5826457304442026,0.07260834014717905,0.21317513725771253,0.20560118201427025
Top,Belt|Thong,0.22901751294195397,0.11375151448397401,0.04727943606124022,0.2064446314776963,1.814873695653357,1.0,0.02122834712073984,1.116807371823756,0.5823705160615706,0.16000372751840464,0.1045904376804107,0.3110412457800004
Coat,Belt|Thong,0.22557550391012227,0.11375151448397401,0.04672871461614715,0.2071533203125,1.8211038442190146,1.0,0.021069159415885143,1.1178056340796436,0.5822162094343201,0.15970261622435533,0.10539008794372379,0.3089748688224325
Dressing Gown|Stockings|Sweatshirt,Skirt,0.03629254323163344,0.22191320630025332,0.018339024121599296,0.5053110773899849,2.277066272055428,1.0,0.010285229488276962,1.5728809725402857,0.5819592093379168,0.07645505682470441,0.3642239829597867,0.29397580175492544
Coat|Tights,Belt|Chemise,0.05270404229540698,0.08979513162242538,0.010546315673532328,0.2001044932079415,2.2284559262004304,1.0,0.005813749258582384,1.1379047146144206,0.5819287936838939,0.07992487479131886,0.12119179474631987,0.15877656429792966
Top,Belt|Coat,0.22901751294195397,0.11303557660535302,0.04694900319418438,0.20500180353492845,1.8136042624054716,1.0,0.021061876566066718,1.115681051024392,0.5818702783582865,0.15909302976579268,0.10368648899985909,0.3101744705859782
Chemise|Lingerie|Tights,Sunglasses,0.036512831809670666,0.224005947791607,0.01861438484414583,0.5098039215686274,2.2758499343191483,1.0,0.010435293348065016,1.5830278665051216,0.5818486600567195,0.07694934547524189,0.36829918085540875,0.29645082372223625
Tights|Top,Belt|Sunglasses,0.05375041304108382,0.09056614164555568,0.010821676396078863,0.20133196721311475,2.2230379207392748,1.0,0.005953708875092942,1.1386881921153786,0.5814164951012406,0.08106435643564355,0.12179646111700956,0.16041058682942147
Lingerie|Sunglasses|Tights,Chemise,0.036650512170943936,0.22345522634651394,0.01861438484414583,0.5078888054094666,2.2728884605360675,1.0,0.01042463635127189,1.5779864026454808,0.5813375216597476,0.07708095781071835,0.36628097788199665,0.29559566579777086
Bra|Hat,Trousers,0.08439806146051328,0.22048133054301133,0.03965194404670118,0.4698205546492659,2.1308858826829953,1.0,0.021043747160636367,1.470292136545028,0.579631377001193,0.14950166112956814,0.3198630563652104,0.3248315961706427
Chemise|Sunglasses|Tights,Lingerie,0.03736645004956493,0.22039872232624738,0.01861438484414583,0.4981577008106116,2.2602567544525454,1.0,0.010378866995354176,1.553478610577507,0.5792156187696458,0.07783534830166954,0.3562833802853268,0.2913077359625272
Poncho,Jacket,0.1554686639497742,0.152384623857253,0.046370745676836654,0.2982642578816861,1.9573120327487012,1.0,0.022679711799260642,1.2078840014391592,0.5791321608386572,0.17733782645324345,0.172105931688367,0.30128247227297167
Coat|Lingerie,Belt|Sunglasses,0.053309835885009364,0.09056614164555568,0.010683996034805595,0.20041322314049584,2.212893466576542,1.0,0.00585592988694251,1.1373798125156358,0.5789676328241665,0.08021500930328716,0.1207862237433084,0.15919110533735037
Hat|Trousers,Bra,0.08401255644894812,0.22202335058927194,0.03965194404670118,0.47197640117994105,2.1257962278619296,1.0,0.02099919477233537,1.4733747717890324,0.578160792123854,0.1488525945834195,0.3212860575956797,0.3252849883860762
Thong,Belt|Top,0.2300638836876308,0.11405441127877519,0.04727943606124022,0.20550568521843207,1.8018214544646498,1.0,0.02103963525073888,1.1151062660087125,0.5779778919539668,0.1592764378478664,0.1032244813946845,0.3100198633721325
Coat,Belt|Tracksuit,0.22557550391012227,0.11295296838858905,0.04612292102654477,0.20446777343749997,1.8102027450405287,1.0,0.020643498264144685,1.115035949510615,0.5779461956325611,0.15773613334588943,0.10316792885566055,0.3064025849147519
Jacket,Poncho,0.152384623857253,0.1554686639497742,0.046370745676836654,0.3043006866642573,1.9573120327487012,1.0,0.022679711799260642,1.2139315360264802,0.5770249942473398,0.17733782645324345,0.17623031421255847,0.30128247227297167
Dressing Gown|Skirt|Stockings,Sweatshirt,0.03695340896574512,0.22059147483202995,0.018339024121599296,0.4962742175856931,2.249743413536641,1.0,0.010187417137774421,1.5472873384251717,0.5768203441046126,0.07666628295153678,0.35370763066037914,0.289704953007052
Thong,Belt|Coat,0.2300638836876308,0.11303557660535302,0.04672871461614715,0.20311190903650508,1.7968847962411008,1.0,0.020723310867448934,1.1130351092613813,0.5759975217607266,0.15766979466691441,0.10155574457699912,0.3082551018994949
Bra|Dressing Gown|Hat,Trousers,0.01996365238462386,0.22048133054301133,0.01010573851745787,0.506206896551724,2.295917279277184,1.0,0.00570412587719784,1.5786341769729515,0.5759421468413048,0.04387328153018529,0.36654101717377546,0.27602089550953257
Hair Accessory|Kaftan,48,0.038302676506223154,0.1430774314351801,0.012281088225575503,0.32063263838964773,2.2409728436794545,1.0,0.006800839653972476,1.2613537490726607,0.5758207048415726,0.07262660804429245,0.20720099279429458,0.20323394814016643
Bra|Hat|Swimwear,Trousers,0.020762198480008813,0.22048133054301133,0.01049124352902302,0.5053050397877984,2.2918268795970635,1.0,0.00591356638315259,1.5757562379908028,0.5756179625513742,0.045465393794749405,0.36538407661640065,0.27644420217190596
Polo Shirt,Pyjamas,0.1638396299151889,0.16180196056834453,0.051106950104637075,0.3119327731092437,1.927867697112882,1.0,0.024597376765567516,1.2181920700093674,0.5755979634663996,0.1861584754262788,0.179111385947283,0.3138969515648329
48|Kaftan,Hair Accessory,0.03736645004956493,0.1466846569005397,0.012281088225575503,0.3286661753868828,2.2406309039515744,1.0,0.006800003320463917,1.271074556076803,0.5751899374244551,0.0714972747675537,0.2132640880748019,0.20619529906945042
Tracksuit,Belt|Coat,0.22678709108932701,0.11303557660535302,0.04612292102654477,0.20337542496357452,1.7992160616265949,1.0,0.020487911418611976,1.1134032908212639,0.5744890929965557,0.15704106506656662,0.10185284322055113,0.30570720091053266
Bikini|Coat,Belt|Top,0.04617799317105408,0.11405441127877519,0.01164775856371847,0.2522361359570662,2.2115421326452958,1.0,0.0063809547385585965,1.1847932633855616,0.5743491276487229,0.07839140103780577,0.15597089306324408,0.1771803567279295
Tracksuit,Belt|Thong,0.22678709108932701,0.11375151448397401,0.04639828174909131,0.2045896066051481,1.7985660018088983,1.0,0.020600906672265395,1.1142027975438848,0.5742292897782513,0.1577419958809212,0.10249731718106442,0.3062405791437747
Pyjamas,Polo Shirt,0.16180196056834453,0.1638396299151889,0.051106950104637075,0.3158611300204221,1.927867697112882,1.0,0.024597376765567516,1.2222085409498384,0.574198678009878,0.1861584754262788,0.18180902317795064,0.3138969515648329
Cardigan|Kaftan,Fleece,0.03736645004956493,0.1443716268311488,0.012060799647538275,0.32277081798084006,2.235694263931373,1.0,0.006666144464977726,1.2634251386182056,0.5741662019997072,0.07108081791626096,0.2085007892959221,0.20315538801006527
Chemise|Lingerie|Sunglasses,Tights,0.037559202555347504,0.22183059808348937,0.01861438484414583,0.49560117302052786,2.234142527236034,1.0,0.010282604477754172,1.5427660817065705,0.5739584024616685,0.07731015553522415,0.35181359516679017,0.289756892369251
Top,Belt|Tracksuit,0.22901751294195397,0.11295296838858905,0.04639828174909131,0.20259709029698209,1.793641133892053,1.0,0.020530073849325498,1.1124201088528505,0.5739104077795063,0.15697782746413266,0.10105904051732792,0.30668616094566314
Cardigan|Fleece,Kaftan,0.037614274699856814,0.14376583324154643,0.012060799647538275,0.3206442166910688,2.230322806618053,1.0,0.006653152103536942,1.260361930810396,0.5731947139096295,0.07123109448690844,0.20657711443488838,0.20226809570427792
Bra|Hat|Skirt,Trousers,0.02150567243088446,0.22048133054301133,0.01079414032382421,0.5019206145966709,2.2764767128378547,1.0,0.006052541052040647,1.5650490510177586,0.5730484891297168,0.04668889947594092,0.3610423907482674,0.27543888853974924
Tracksuit,Belt|Top,0.22678709108932701,0.11405441127877519,0.04639828174909131,0.2045896066051481,1.793789510736977,1.0,0.020532213589272152,1.11382199186506,0.5723145400593472,0.15757972505377352,0.1021904691201765,0.30569895588586715
Dressing Gown|Skirt|Sweatshirt,Stockings,0.0375041304108382,0.21998568124242757,0.018339024121599296,0.4889867841409692,2.222811872933213,1.0,0.01008865244376621,1.5264073306721462,0.5715550476378994,0.07668393782383419,0.34486687799143706,0.28617570525110797
Bra|Trousers,Hat,0.08695891618019606,0.21805815618460184,0.03965194404670118,0.4559848005066498,2.091115546811402,1.0,0.020689843120636285,1.4373529352555459,0.5714817858602917,0.14942409463525994,0.3042766494770396,0.3189129710324637
Thong,Belt|Tracksuit,0.2300638836876308,0.11295296838858905,0.04639828174909131,0.20167564332734889,1.785483340584106,1.0,0.020411883167566317,1.1111361243048483,0.5713819067826243,0.15642406238395842,0.10002026023083138,0.3062254374608465
Bra|Skirt|Trousers,Hat,0.021863641370194954,0.21805815618460184,0.01079414032382421,0.49370277078085645,2.2640876150622025,1.0,0.006026594999158116,1.5444323979836474,0.5708007627351375,0.04710972238913592,0.352512935298714,0.2716019852136382
Polo Shirt,Tankini,0.1638396299151889,0.16221500165216435,0.050831589382090536,0.3102521008403361,1.9125980808211926,1.0,0.024254343544708172,1.2146249366885042,0.5706453138806595,0.18469234617308652,0.1767005848518536,0.31180573128929046
Hat|Swimwear|Trousers,Bra,0.020872342769027427,0.22202335058927194,0.01049124352902302,0.5026385224274407,2.2638993650595234,1.0,0.005857096052795789,1.5642076929796602,0.5701853568433312,0.04514218009478674,0.3606987074107152,0.2749457029847733
Pashmina|Shawl|Trainers,Jewellery,0.03645775966516136,0.22609868928296067,0.01828395197708999,0.5015105740181269,2.2181047382830714,1.0,0.010040900302603814,1.5524929324081216,0.5699435258179495,0.07485063690677489,0.3558746844348798,0.29118885173930337
Tankini,Polo Shirt,0.16221500165216435,0.1638396299151889,0.050831589382090536,0.31335936173824475,1.9125980808211924,1.0,0.024254343544708172,1.2177554363830956,0.5695387214889106,0.18469234617308652,0.17881705133656378,0.31180573128929046
48|Hair Accessory,Cardigan,0.03984469655248375,0.1444266989756581,0.012666593237140655,0.31789910158949547,2.2011103476309093,1.0,0.0069119552423786415,1.2543207361522013,0.5683287260267311,0.07381258023106546,0.2027557456574979,0.20280083773469054
Socks|Swimwear,Knickers,0.03777949113338473,0.15150346954510407,0.012611521092631348,0.33381924198250734,2.203376879650443,1.0,0.0068877971082750645,1.2736731288666492,0.5675946142649201,0.07138403990024939,0.21486920204571744,0.2085308496353831
Bra|Hat|Trainers,Trousers,0.02034915739618901,0.22048133054301133,0.01010573851745787,0.49661705006765894,2.2524222293314726,1.0,0.005619129219316957,1.5485599374427812,0.5675833489765721,0.0437999761308032,0.3542387505831044,0.2712259722675
Jewellery|Pashmina|Swimwear,Trainers,0.03510849212468334,0.22615376142746998,0.017512941953959686,0.4988235294117646,2.2056830992472474,1.0,0.009573024401915842,1.5440593962127944,0.566515208868533,0.07184816990510619,0.35235652044684357,0.28813086856561687
Knickers|Shawl,Socks,0.0390461504570988,0.1527425927965635,0.013079634320960458,0.3349788434414669,2.1930938666703286,1.0,0.007115624061418464,1.274030756537087,0.5661282956948219,0.07318952234206472,0.21508959272060554,0.21030535826300856
Skirt|Sweatshirt,Dressing Gown,0.0819473510298491,0.21990307302566361,0.0375041304108382,0.4576612903225807,2.0811955195786176,1.0,0.019483656093061606,1.4383943337519365,0.5658792470580775,0.14187500000000003,0.30478035366589623,0.3141048750636194
Cardigan|Fleece,48,0.037614274699856814,0.1430774314351801,0.011812974997246393,0.3140556368960469,2.195004716997082,1.0,0.006431221187893601,1.2492595823474322,0.5656984503336434,0.06994945377466168,0.19952585184822746,0.19830957364432827
Cardigan|Kaftan,Hair Accessory,0.03736645004956493,0.1466846569005397,0.012033263575283622,0.3220338983050847,2.195416378983942,1.0,0.006552178670172036,1.2586401310717041,0.5656415560483635,0.0699535777173043,0.20549172451022804,0.20203440738419245
Fleece|Hair Accessory,Cardigan,0.03753166648309285,0.1444266989756581,0.011895583214010354,0.3169479090242113,2.1945243592227377,1.0,0.006475008516801907,1.252574016429837,0.5655462864947745,0.06994818652849742,0.2016439851991651,0.19965603268179108
