customer_id,basket,basket_items,basket_size
50933846,"3,2","[3, 2]",2
5355841,"39,20,27,41,48,42,40","[39, 20, 27, 41, 48, 42, 40]",7
29684489,"28,3,46,22,7,21,43,26,17,24,8","[28, 3, 46, 22, 7, 21, 43, 26, 17, 24, 8]",11
3071256,"19,23,38,42,45,2","[19, 23, 38, 42, 45, 2]",6
3340246,"13,4,41,32,38,14,18,27,6,46,2,19,3","[13, 4, 41, 32, 38, 14, 18, 27, 6, 46, 2, 19, 3]",13
38863130,"29,12,25,20,1,11,21","[29, 12, 25, 20, 1, 11, 21]",7
45487122,"40,39,34,20,27,25,48,47,2","[40, 39, 34, 20, 27, 25, 48, 47, 2]",9
58233873,"44,21,22,20,34","[44, 21, 22, 20, 34]",5
41954909,"36,14,8,2,6,17,28,3,9,13,20,25,29","[36, 14, 8, 2, 6, 17, 28, 3, 9, 13, 20, 25, 29]",13
57749592,9,[9],1
3544804,"15,24,47,32,23,38,3,29,9,40,1","[15, 24, 47, 32, 23, 38, 3, 29, 9, 40, 1]",11
72787387,"22,45,1,37,2,44,7","[22, 45, 1, 37, 2, 44, 7]",7
72180214,"37,39,13,46,25,22,21,10,5,12","[37, 39, 13, 46, 25, 22, 21, 10, 5, 12]",10
42161665,"2,3,18","[2, 3, 18]",3
28582939,"6,2,42,44,16,4,22,36,33,46,43,20","[6, 2, 42, 44, 16, 4, 22, 36, 33, 46, 43, 20]",12
89587201,"6,17,4,39,18,2,1,37,13,3,41,10,12,44,20","[6, 17, 4, 39, 18, 2, 1, 37, 13, 3, 41, 10, 12, 44, 20]",15
8917896,"8,40,32,38","[8, 40, 32, 38]",4
59877803,"26,2,11,34","[26, 2, 11, 34]",4
78759451,"12,20,37,27,46,40,1,2,16,28","[12, 20, 37, 27, 46, 40, 1, 2, 16, 28]",10
8341422,"34,17,38,42,23,47,32,40,21,2,1,18,27","[34, 17, 38, 42, 23, 47, 32, 40, 21, 2, 1, 18, 27]",13
75111935,"2,25,1,38,29,28,41,26,45,17","[2, 25, 1, 38, 29, 28, 41, 26, 45, 17]",10
93844730,10,[10],1
34082264,"46,40","[46, 40]",2
37590355,43,[43],1
57928413,"41,26,35,9,33,37,21,22,32","[41, 26, 35, 9, 33, 37, 21, 22, 32]",9
33522510,"16,18,27,2,44,3,46,10,43,38,48,37,39,40","[16, 18, 27, 2, 44, 3, 46, 10, 43, 38, 48, 37, 39, 40]",14
29634973,"25,20,26,44,22,38,48,39,9","[25, 20, 26, 44, 22, 38, 48, 39, 9]",9
30158396,"40,3,32,31,23,39,45","[40, 3, 32, 31, 23, 39, 45]",7
27566074,"3,42,29,8,14,37,34,38,43,1,32,9,17","[3, 42, 29, 8, 14, 37, 34, 38, 43, 1, 32, 9, 17]",13
71462452,"6,47,17,38,2,44,42,26,9,23,43,12,29","[6, 47, 17, 38, 2, 44, 42, 26, 9, 23, 43, 12, 29]",13
42437744,"3,1,34,46,18,48,21,26,45,9,37,2,14","[3, 1, 34, 46, 18, 48, 21, 26, 45, 9, 37, 2, 14]",13
33880271,"32,2,9,14","[32, 2, 9, 14]",4
63218793,"44,34,21,18,27,14,13","[44, 34, 21, 18, 27, 14, 13]",7
59104613,"23,29,40,4,36,22,7","[23, 29, 40, 4, 36, 22, 7]",7
18566279,"42,30,2,40,11,18,27,15","[42, 30, 2, 40, 11, 18, 27, 15]",8
35958650,"10,44,8,40,38,1,37,30,42,46,28","[10, 44, 8, 40, 38, 1, 37, 30, 42, 46, 28]",11
73276187,"47,3,2,6,17,32,46,40,20,7,22,13,26,41,19","[47, 3, 2, 6, 17, 32, 46, 40, 20, 7, 22, 13, 26, 41, 19]",15
85659677,"10,42,2,3,17,38,41,16,21,8,40,5,45","[10, 42, 2, 3, 17, 38, 41, 16, 21, 8, 40, 5, 45]",13
71476281,"9,13,34,20,2,46,12,28,26,16,19,27,43","[9, 13, 34, 20, 2, 46, 12, 28, 26, 16, 19, 27, 43]",13
71073445,"43,28,41,5,22,38,2,25,17","[43, 28, 41, 5, 22, 38, 2, 25, 17]",9
36718235,"32,40,47,46,6,17","[32, 40, 47, 46, 6, 17]",6
67143681,"48,45,18,3,44,6,8,9,38,23","[48, 45, 18, 3, 44, 6, 8, 9, 38, 23]",10
36235172,"8,2,41,22,14,21,37,42","[8, 2, 41, 22, 14, 21, 37, 42]",8
44877443,"42,45,44,2,10,6,17,14,8","[42, 45, 44, 2, 10, 6, 17, 14, 8]",9
92237709,"13,36,22,8,20,19","[13, 36, 22, 8, 20, 19]",6
60115012,"15,33,2,44,18,13,10,8,21,14,46,1,23,27","[15, 33, 2, 44, 18, 13, 10, 8, 21, 14, 46, 1, 23, 27]",14
18342025,"1,43,41","[1, 43, 41]",3
68915008,"2,29,26","[2, 29, 26]",3
4470965,"38,27,34,28,22,21,11,20,46","[38, 27, 34, 28, 22, 21, 11, 20, 46]",9
60062123,"29,23,43,9,38,17,36,45,22,42,46,32","[29, 23, 43, 9, 38, 17, 36, 45, 22, 42, 46, 32]",12
27056432,"20,25,40","[20, 25, 40]",3
19968417,"10,32,46,47,17,36","[10, 32, 46, 47, 17, 36]",6
68758753,"17,37,27,46,32,42,45,8,43,25","[17, 37, 27, 46, 32, 42, 45, 8, 43, 25]",10
7660777,"30,46,16,17,41,38,9,25,4,1,8,44,29,10,21,42,39,45","[30, 46, 16, 17, 41, 38, 9, 25, 4, 1, 8, 44, 29, 10, 21, 42, 39, 45]",18
52401327,"22,42,10,2,44,25,36,34,13,3,26","[22, 42, 10, 2, 44, 25, 36, 34, 13, 3, 26]",11
9564198,"27,48,8,41,32,40","[27, 48, 8, 41, 32, 40]",6
63194566,"23,32,6,17,48,16,12","[23, 32, 6, 17, 48, 16, 12]",7
10280367,"41,1,48,39,34,37","[41, 1, 48, 39, 34, 37]",6
35306720,"2,44,47,25,1,18,27,39,34","[2, 44, 47, 25, 1, 18, 27, 39, 34]",9
54116837,"28,41,34,21,9,3,6,46,47","[28, 41, 34, 21, 9, 3, 6, 46, 47]",9
84311007,"44,10,45,2,37,38,18,23","[44, 10, 45, 2, 37, 38, 18, 23]",8
323396,"20,11,27,17,2,43","[20, 11, 27, 17, 2, 43]",6
63644372,"16,27,18,13,37,40","[16, 27, 18, 13, 37, 40]",6
81887089,"28,27,40","[28, 27, 40]",3
54821351,"47,20,13,34,48,26,15,27,10","[47, 20, 13, 34, 48, 26, 15, 27, 10]",9
11627762,"41,43,26,4,1,37,23,42","[41, 43, 26, 4, 1, 37, 23, 42]",8
1463869,"5,22,19","[5, 22, 19]",3
53768422,"28,38,10,34,22,5,31,3,2,41,39,20,40,44","[28, 38, 10, 34, 22, 5, 31, 3, 2, 41, 39, 20, 40, 44]",14
86013358,"13,9,43,36,22,10,32","[13, 9, 43, 36, 22, 10, 32]",7
84288030,"13,2,3,8,32,14,37,30,1,20","[13, 2, 3, 8, 32, 14, 37, 30, 1, 20]",10
75350624,"14,42,10,41,6,9,15,18,20,36,44,32","[14, 42, 10, 41, 6, 9, 15, 18, 20, 36, 44, 32]",12
84545418,"27,18,43,16,8,47,17,44,4,21,25","[27, 18, 43, 16, 8, 47, 17, 44, 4, 21, 25]",11
352347,"47,40,32,8,33,21,45,24","[47, 40, 32, 8, 33, 21, 45, 24]",8
15279638,"36,44","[36, 44]",2
43347427,"35,33,42,10,37,1,25,40","[35, 33, 42, 10, 37, 1, 25, 40]",8
42539737,"44,27,13","[44, 27, 13]",3
22067310,"13,22,7,19,32,3,38,43,1,17,40,27,45,42,34","[13, 22, 7, 19, 32, 3, 38, 43, 1, 17, 40, 27, 45, 42, 34]",15
25384149,"37,17,6,39","[37, 17, 6, 39]",4
37714195,"15,7","[15, 7]",2
88596721,"20,46,41,25,16,36","[20, 46, 41, 25, 16, 36]",6
76177265,"3,1,8,16,9,37,34,24,10,2,38,12","[3, 1, 8, 16, 9, 37, 34, 24, 10, 2, 38, 12]",12
22290276,"31,35,18,27,14,38","[31, 35, 18, 27, 14, 38]",6
4218917,"5,1,3,40,20","[5, 1, 3, 40, 20]",5
87716347,"45,21,47,15,10,14,48,23,25,9,44","[45, 21, 47, 15, 10, 14, 48, 23, 25, 9, 44]",11
70209967,"44,42,10,5,2","[44, 42, 10, 5, 2]",5
48712156,"17,21,19,2,15,24","[17, 21, 19, 2, 15, 24]",6
79585111,"39,13,1,10,14,40,25,34,22,15,26","[39, 13, 1, 10, 14, 40, 25, 34, 22, 15, 26]",11
24678475,"48,45,1,11,23,9,38,8,14,21,44,10,2,3,47","[48, 45, 1, 11, 23, 9, 38, 8, 14, 21, 44, 10, 2, 3, 47]",15
94215998,"10,2,44,14","[10, 2, 44, 14]",4
10308041,"45,22,2,21,14,16,36,47,39,20,32","[45, 22, 2, 21, 14, 16, 36, 47, 39, 20, 32]",11
26518625,"3,14,40","[3, 14, 40]",3
52089376,"41,6,21,42,2,44,23,9","[41, 6, 21, 42, 2, 44, 23, 9]",8
73111863,"28,6,9,25,20,40,37,39","[28, 6, 9, 25, 20, 40, 37, 39]",8
31221308,"47,36,22,6,30,8,9,43,23,28,14,38","[47, 36, 22, 6, 30, 8, 9, 43, 23, 28, 14, 38]",12
59935254,"44,38","[44, 38]",2
80633805,"26,43,48,13,2,47,4,1,10,3,29,45,17,19","[26, 43, 48, 13, 2, 47, 4, 1, 10, 3, 29, 45, 17, 19]",14
49546196,"39,17,6,47,42,37","[39, 17, 6, 47, 42, 37]",6
12344953,"23,16,14,13,37,2,17,34,21","[23, 16, 14, 13, 37, 2, 17, 34, 21]",9
85259121,"26,38,22,23,18","[26, 38, 22, 23, 18]",5
86036239,"38,28,46,6,41,39,42,29,40","[38, 28, 46, 6, 41, 39, 42, 29, 40]",9
82843450,"10,17","[10, 17]",2
56301121,"35,4,47,34,37,1,25,3,32,18,6","[35, 4, 47, 34, 37, 1, 25, 3, 32, 18, 6]",11
92789972,"17,6,47,8,14,36,38,45,2,44","[17, 6, 47, 8, 14, 36, 38, 45, 2, 44]",10
48223189,"19,40,2,42,38,13,37,34,23,39,18,15,7,22,30,44,45","[19, 40, 2, 42, 38, 13, 37, 34, 23, 39, 18, 15, 7, 22, 30, 44, 45]",17
43136164,"11,1,45,42,10,9,38,43,27","[11, 1, 45, 42, 10, 9, 38, 43, 27]",9
54629207,"2,7,3,13,44,36,22,41","[2, 7, 3, 13, 44, 36, 22, 41]",8
17296375,"37,38,20,23,9,44,29","[37, 38, 20, 23, 9, 44, 29]",7
98031297,"9,44,2,42,22","[9, 44, 2, 42, 22]",5
57054206,"44,45,42","[44, 45, 42]",3
95073054,"42,43,28,46,25,45,10,23","[42, 43, 28, 46, 25, 45, 10, 23]",8
39381628,36,[36],1
34919013,"20,40,42,2,22,43,4,44,32,10,18,1,34,37,14,48,47","[20, 40, 42, 2, 22, 43, 4, 44, 32, 10, 18, 1, 34, 37, 14, 48, 47]",17
56094581,"23,40,2,20,27,32","[23, 40, 2, 20, 27, 32]",6
93336554,"15,23,44,38,34,37","[15, 23, 44, 38, 34, 37]",6
53245317,"34,37,13,43,38","[34, 37, 13, 43, 38]",5
52018753,"2,44,47,45,39,37,1","[2, 44, 47, 45, 39, 37, 1]",7
82085270,"33,6,17,8,9,3,10,26,45,42,23,39,37,28,13","[33, 6, 17, 8, 9, 3, 10, 26, 45, 42, 23, 39, 37, 28, 13]",15
64587140,"8,21,1,14,44,46,16,39,23,43","[8, 21, 1, 14, 44, 46, 16, 39, 23, 43]",10
14381696,"45,20,6,44,18,8,12,22,1,23,9","[45, 20, 6, 44, 18, 8, 12, 22, 1, 23, 9]",11
1460509,"37,34,30,42,25,6,46,36,16,10","[37, 34, 30, 42, 25, 6, 46, 36, 16, 10]",10
87904423,"3,1,45,47,17,6","[3, 1, 45, 47, 17, 6]",6
28276104,"17,39,37,32,23,10,41","[17, 39, 37, 32, 23, 10, 41]",7
72102167,"42,44,40,20,13,14,2,16,34","[42, 44, 40, 20, 13, 14, 2, 16, 34]",9
62775709,"19,13,34,17,47,2","[19, 13, 34, 17, 47, 2]",6
52050201,"41,5,38,9,28,15,1,2,26,17","[41, 5, 38, 9, 28, 15, 1, 2, 26, 17]",10
49158461,"2,25,46","[2, 25, 46]",3
13868190,"14,2,1,42","[14, 2, 1, 42]",4
36663527,"26,34,41,9,38,25,6,17","[26, 34, 41, 9, 38, 25, 6, 17]",8
74145129,"45,38,20,18,41,28,42","[45, 38, 20, 18, 41, 28, 42]",7
9245845,"33,18,42","[33, 18, 42]",3
20136784,"13,34,10,42,2,39,17","[13, 34, 10, 42, 2, 39, 17]",7
99789585,"23,1,6,42","[23, 1, 6, 42]",4
77687611,"38,33,1,12,40,46,32,9,43,48,25,39,34","[38, 33, 1, 12, 40, 46, 32, 9, 43, 48, 25, 39, 34]",13
15904662,"38,26,42,20,1,10,33,8","[38, 26, 42, 20, 1, 10, 33, 8]",8
24734557,"38,43,9,8,48,34,44,37,16,14,20,3,1,28,6","[38, 43, 9, 8, 48, 34, 44, 37, 16, 14, 20, 3, 1, 28, 6]",15
81556576,"39,25,37","[39, 25, 37]",3
11049267,"43,36,22,47,7,17,9,44,16,18,13,30,32,39","[43, 36, 22, 47, 7, 17, 9, 44, 16, 18, 13, 30, 32, 39]",14
97058761,"34,2,25,32,40,12,39,13,17,42,30,18,38","[34, 2, 25, 32, 40, 12, 39, 13, 17, 42, 30, 18, 38]",13
8518280,"29,13,45,9,43,34,19,21,11,23","[29, 13, 45, 9, 43, 34, 19, 21, 11, 23]",10
66608875,"12,39,37","[12, 39, 37]",3
16465644,"37,13,39,17,6,5,3,15,40,20,31,21,47,4,29,41","[37, 13, 39, 17, 6, 5, 3, 15, 40, 20, 31, 21, 47, 4, 29, 41]",16
54741422,"23,38,45,44,2,1,10,21","[23, 38, 45, 44, 2, 1, 10, 21]",8
58048428,"47,6,1,26,40","[47, 6, 1, 26, 40]",5
41943790,"43,38,32,37,46,6,28,2,9,42,25,16,27","[43, 38, 32, 37, 46, 6, 28, 2, 9, 42, 25, 16, 27]",13
70160818,"34,43,13,3,12,39,22,20,46,40","[34, 43, 13, 3, 12, 39, 22, 20, 46, 40]",10
3552063,"29,43,42,2,39,10,44","[29, 43, 42, 2, 39, 10, 44]",7
14250375,"44,27,34,39,2,3","[44, 27, 34, 39, 2, 3]",6
78909811,"47,45,42,41,34,39,2,44","[47, 45, 42, 41, 34, 39, 2, 44]",8
59500843,"47,32,25,40,26","[47, 32, 25, 40, 26]",5
96768133,"46,10,4","[46, 10, 4]",3
82508838,"19,18,10,21,48,12,20,25,3,9,39","[19, 18, 10, 21, 48, 12, 20, 25, 3, 9, 39]",11
34769421,"10,42,13,8,14,18,38,28,47,6,26,41","[10, 42, 13, 8, 14, 18, 38, 28, 47, 6, 26, 41]",12
15597762,"8,18,27","[8, 18, 27]",3
80778956,"29,20,10,44,12","[29, 20, 10, 44, 12]",5
90909715,"2,45,1,3,36,42,6,32,17,47,25","[2, 45, 1, 3, 36, 42, 6, 32, 17, 47, 25]",11
93236287,"43,22,44,2,45,32,37,38,21,16,34,13,39","[43, 22, 44, 2, 45, 32, 37, 38, 21, 16, 34, 13, 39]",13
3020619,"2,34,37,39,3,8,16","[2, 34, 37, 39, 3, 8, 16]",7
16712695,"1,8,38,23","[1, 8, 38, 23]",4
94067134,"15,38,29,8,48,42,7,40,20,25,44,32,46,2,10,28","[15, 38, 29, 8, 48, 42, 7, 40, 20, 25, 44, 32, 46, 2, 10, 28]",16
7772505,"14,16,42","[14, 16, 42]",3
73315434,"15,30,29,13,40,25,46,10,42","[15, 30, 29, 13, 40, 25, 46, 10, 42]",9
6587137,"4,2,22,32,46,6,10,25","[4, 2, 22, 32, 46, 6, 10, 25]",8
9317844,"42,45,33,43","[42, 45, 33, 43]",4
62911666,"20,3,1,12,47,21,2,37,13","[20, 3, 1, 12, 47, 21, 2, 37, 13]",9
63440266,"2,3,10,42,44,45,7,23,38,43,28,26","[2, 3, 10, 42, 44, 45, 7, 23, 38, 43, 28, 26]",12
56076107,"47,46,4,18,12,34,1","[47, 46, 4, 18, 12, 34, 1]",7
93236287,"40,39,27,42,2,7","[40, 39, 27, 42, 2, 7]",6
21403149,"2,42,20,25,34,27,14,47,43","[2, 42, 20, 25, 34, 27, 14, 47, 43]",9
97941142,"20,37,39,47","[20, 37, 39, 47]",4
77465184,"12,27,43,9,2,1,39","[12, 27, 43, 9, 2, 1, 39]",7
68422703,"27,19,37,39,26,45","[27, 19, 37, 39, 26, 45]",6
32075036,"43,8,21,25,32,33,16,38","[43, 8, 21, 25, 32, 33, 16, 38]",8
18370604,"25,46,9,43,38,23,40,32,17,20","[25, 46, 9, 43, 38, 23, 40, 32, 17, 20]",10
863725,"43,21,28,48,12","[43, 21, 28, 48, 12]",5
33041953,"44,2,8,16,29,12,17,41,34","[44, 2, 8, 16, 29, 12, 17, 41, 34]",9
53996820,"46,39,47,3,45,37,42","[46, 39, 47, 3, 45, 37, 42]",7
54573393,"34,22,23","[34, 22, 23]",3
69394275,"45,2,19,38","[45, 2, 19, 38]",4
49621984,"31,26,15,45,3,13","[31, 26, 15, 45, 3, 13]",6
67913861,"2,26,44,42,28,9,32","[2, 26, 44, 42, 28, 9, 32]",7
32734156,"2,10,17,5,19,14,11","[2, 10, 17, 5, 19, 14, 11]",7
20531876,"20,15","[20, 15]",2
9393893,"32,6,9,23","[32, 6, 9, 23]",4
43846456,"43,20,46,6,13","[43, 20, 46, 6, 13]",5
97570059,"20,40,16,14,22,26,34,10,13,23,48,41,42","[20, 40, 16, 14, 22, 26, 34, 10, 13, 23, 48, 41, 42]",13
68987447,"22,2,32,34,30,13,7,18,5","[22, 2, 32, 34, 30, 13, 7, 18, 5]",9
59968651,"2,16,15,24,32,23,38,9,4,14","[2, 16, 15, 24, 32, 23, 38, 9, 4, 14]",10
98645853,"47,17","[47, 17]",2
20778720,"44,40,46,48,16,29,2,17,14","[44, 40, 46, 48, 16, 29, 2, 17, 14]",9
78759451,"45,44,10,34","[45, 44, 10, 34]",4
6695686,16,[16],1
13505419,"48,3,7,41,40,25,1","[48, 3, 7, 41, 40, 25, 1]",7
73741373,"2,1,44,46,40,38,25,32,14,15,47,39,37,34,17,6","[2, 1, 44, 46, 40, 38, 25, 32, 14, 15, 47, 39, 37, 34, 17, 6]",16
26355116,40,[40],1
11457246,"39,24,2,46,21,4,14,40","[39, 24, 2, 46, 21, 4, 14, 40]",8
87995107,"10,44,16,47,6,39,13,21,34,27,15","[10, 44, 16, 47, 6, 39, 13, 21, 34, 27, 15]",11
71772265,"10,47,17,32,33,41,36,16,45,3,22,42","[10, 47, 17, 32, 33, 41, 36, 16, 45, 3, 22, 42]",12
29641304,"8,9,31,10,25,36,18,39,12,43,46,1,44,14,34","[8, 9, 31, 10, 25, 36, 18, 39, 12, 43, 46, 1, 44, 14, 34]",15
22847192,"28,25,23,43,41,3,40,32,38,22,27,39,17,2","[28, 25, 23, 43, 41, 3, 40, 32, 38, 22, 27, 39, 17, 2]",14
70915710,"1,40,21,14,48,27,10,42,6","[1, 40, 21, 14, 48, 27, 10, 42, 6]",9
48115262,"36,38,23,7,26,16,42,2,10,40,18","[36, 38, 23, 7, 26, 16, 42, 2, 10, 40, 18]",11
84653803,"45,42,7,25,38,14,2,22,6,47,30,27,32,43","[45, 42, 7, 25, 38, 14, 2, 22, 6, 47, 30, 27, 32, 43]",14
15909192,"27,26,28,41,30,38,35","[27, 26, 28, 41, 30, 38, 35]",7
80212102,"4,39,40,6,17,21","[4, 39, 40, 6, 17, 21]",6
95415148,"11,3,1,13,9,38","[11, 3, 1, 13, 9, 38]",6
13794676,"32,39,7,10,21,44,15,9,34,27","[32, 39, 7, 10, 21, 44, 15, 9, 34, 27]",10
52506771,"39,25,46","[39, 25, 46]",3
62522041,"34,22,32,10,37,25","[34, 22, 32, 10, 37, 25]",6
6521452,"23,5,1,47,17,12,34,37,29,14,9,18","[23, 5, 1, 47, 17, 12, 34, 37, 29, 14, 9, 18]",12
67619556,"47,6,31,2,48,17,32,29","[47, 6, 31, 2, 48, 17, 32, 29]",8
49931565,"10,42,9,38","[10, 42, 9, 38]",4
96051159,"19,22,16,6,18,38,39,11","[19, 22, 16, 6, 18, 38, 39, 11]",8
2322826,"35,23,18,37,10,44,39,22,2,1,9","[35, 23, 18, 37, 10, 44, 39, 22, 2, 1, 9]",11
63980475,"3,41,9,18,10,46,20,5","[3, 41, 9, 18, 10, 46, 20, 5]",8
4195220,"26,33,12,42,48,14,23,39,45,38,21","[26, 33, 12, 42, 48, 14, 23, 39, 45, 38, 21]",11
76779784,"32,39,44,8,18,7,9,2,45","[32, 39, 44, 8, 18, 7, 9, 2, 45]",9
73362522,"17,20,34,28,39,37,40","[17, 20, 34, 28, 39, 37, 40]",7
87316958,"45,36,20,38,23,32,25,43,3,39,22,5,7,18,27","[45, 36, 20, 38, 23, 32, 25, 43, 3, 39, 22, 5, 7, 18, 27]",15
50000687,"19,9,23,46,24,33,5,1","[19, 9, 23, 46, 24, 33, 5, 1]",8
40063304,"18,40,46,2,19,3,10,45,44,21,16,39,6","[18, 40, 46, 2, 19, 3, 10, 45, 44, 21, 16, 39, 6]",13
79212182,"38,29,18","[38, 29, 18]",3
92714294,"28,19,29,22","[28, 19, 29, 22]",4
23677271,"23,43,2","[23, 43, 2]",3
73822104,"36,3,43,41,28,20,25,1,16,13","[36, 3, 43, 41, 28, 20, 25, 1, 16, 13]",10
25380308,"3,2,46,44,27,40,43","[3, 2, 46, 44, 27, 40, 43]",7
72254861,"45,42,10,48,25,32,46,13,37,1,3,9,22,47,6,2,23","[45, 42, 10, 48, 25, 32, 46, 13, 37, 1, 3, 9, 22, 47, 6, 2, 23]",17
17361041,"20,46,39,42,45,44,2,5,47,23,4,8,48","[20, 46, 39, 42, 45, 44, 2, 5, 47, 23, 4, 8, 48]",13
21555612,"2,46,20,37,22,36,32","[2, 46, 20, 37, 22, 36, 32]",7
95151352,"34,22,3,46,23","[34, 22, 3, 46, 23]",5
39560328,"16,29,45,44,42,10,34,13,36","[16, 29, 45, 44, 42, 10, 34, 13, 36]",9
20833940,"6,13,37,39,3,47,10,40,2","[6, 13, 37, 39, 3, 47, 10, 40, 2]",9
23049068,"32,20,46,13,33,10,24,34,37,1,9,28,25,40,39,38","[32, 20, 46, 13, 33, 10, 24, 34, 37, 1, 9, 28, 25, 40, 39, 38]",16
78984144,"21,27,18,25,45","[21, 27, 18, 25, 45]",5
86422062,"16,35,3,32,5,17,20,15","[16, 35, 3, 32, 5, 17, 20, 15]",8
73315434,"15,47,48,11,14,42,34,8","[15, 47, 48, 11, 14, 42, 34, 8]",8
63090077,"38,7,15,9,20,8,44,42","[38, 7, 15, 9, 20, 8, 44, 42]",8
77741107,"9,43,6,17,48,47,20,32,2,38,16","[9, 43, 6, 17, 48, 47, 20, 32, 2, 38, 16]",11
76547997,"23,42,1,27,47,13","[23, 42, 1, 27, 47, 13]",6
1636598,"25,40,41,31,46","[25, 40, 41, 31, 46]",5
4132079,"17,1,20,32,46,25,43,39","[17, 1, 20, 32, 46, 25, 43, 39]",8
20959991,"35,1,3,6,23","[35, 1, 3, 6, 23]",5
91257014,"47,1,13,43,38,20,16,35,29","[47, 1, 13, 43, 38, 20, 16, 35, 29]",9
43463969,"39,38,3,10,20,18,34,32,9,13","[39, 38, 3, 10, 20, 18, 34, 32, 9, 13]",10
40611352,"6,2,18,39,34,37,32,40,14,8,41,28,30,1,22","[6, 2, 18, 39, 34, 37, 32, 40, 14, 8, 41, 28, 30, 1, 22]",15
13645106,"23,19,16,28,33,37,26,45,40,21,11","[23, 19, 16, 28, 33, 37, 26, 45, 40, 21, 11]",11
42720955,"27,19,20,46,32,29,35,24,38,9,4","[27, 19, 20, 46, 32, 29, 35, 24, 38, 9, 4]",11
22129817,"2,1,43,38,45,32,40,20","[2, 1, 43, 38, 45, 32, 40, 20]",8
72777549,"6,47,37,34,13,4,26,3,40,46,44,32,39","[6, 47, 37, 34, 13, 4, 26, 3, 40, 46, 44, 32, 39]",13
84017291,"23,9,6,19,20,32,40,1,44,14,16","[23, 9, 6, 19, 20, 32, 40, 1, 44, 14, 16]",11
84930233,"33,24,8,39,46,21,16,22","[33, 24, 8, 39, 46, 21, 16, 22]",8
55102267,"10,7,37,25,20,28,41,34","[10, 7, 37, 25, 20, 28, 41, 34]",8
48327415,"45,29,43,32,37,28,17","[45, 29, 43, 32, 37, 28, 17]",7
50316319,"16,47,6,26,40,42,1,21,46","[16, 47, 6, 26, 40, 42, 1, 21, 46]",9
27066088,45,[45],1
82481137,"8,6,27,10,32","[8, 6, 27, 10, 32]",5
72239214,"27,42,10,2,45,17,47,6,22,12,26","[27, 42, 10, 2, 45, 17, 47, 6, 22, 12, 26]",11
5671538,"26,22,14,6,17,32,20,18,16,34,25","[26, 22, 14, 6, 17, 32, 20, 18, 16, 34, 25]",11
98873443,"22,1,17,6,47,40,38,10,41,8","[22, 1, 17, 6, 47, 40, 38, 10, 41, 8]",10
29394944,"19,35,20,45,14,16,47,17,8,13,9,15,41,32,27,4","[19, 35, 20, 45, 14, 16, 47, 17, 8, 13, 9, 15, 41, 32, 27, 4]",16
86187185,"41,6,25","[41, 6, 25]",3
1907824,"43,9,19,40,29,3,37,2,25,23","[43, 9, 19, 40, 29, 3, 37, 2, 25, 23]",10
85394034,"40,25,23,31,27","[40, 25, 23, 31, 27]",5
20856997,"19,7,45,26,38,9,34,16,14","[19, 7, 45, 26, 38, 9, 34, 16, 14]",9
29422358,"19,26","[19, 26]",2
59316101,"41,2,23,34,22,33","[41, 2, 23, 34, 22, 33]",6
34953304,"1,34,6,33,16,8,14,18,47,32,11","[1, 34, 6, 33, 16, 8, 14, 18, 47, 32, 11]",11
10162403,"38,26,1,3,46","[38, 26, 1, 3, 46]",5
70794584,"22,37,14,35","[22, 37, 14, 35]",4
22177074,"47,44,10,34","[47, 44, 10, 34]",4
14796209,"6,17,37,19,39,8,46,15,33","[6, 17, 37, 19, 39, 8, 46, 15, 33]",9
27136055,"29,12,13,4,15,27,26,2,7,20,43","[29, 12, 13, 4, 15, 27, 26, 2, 7, 20, 43]",11
74444609,"46,40","[46, 40]",2
22547622,"1,32,20,23,37,13,34,47,10,7,11","[1, 32, 20, 23, 37, 13, 34, 47, 10, 7, 11]",11
11428360,"46,24,33,48,20,40,32,38,1,44","[46, 24, 33, 48, 20, 40, 32, 38, 1, 44]",10
9328285,"40,20,25,14,16,3,45,28,42,41,23,11","[40, 20, 25, 14, 16, 3, 45, 28, 42, 41, 23, 11]",12
17992695,"46,32,24,7,45","[46, 32, 24, 7, 45]",5
51010655,"28,10,6,47,17","[28, 10, 6, 47, 17]",5
51279648,"23,21","[23, 21]",2
88955633,"12,9,23,38,5","[12, 9, 23, 38, 5]",5
66190316,"22,6,38,3,1,20,10,2","[22, 6, 38, 3, 1, 20, 10, 2]",8
85139797,"32,46,38,43,22,19,34,13,39","[32, 46, 38, 43, 22, 19, 34, 13, 39]",9
83004309,"45,12,27,42,44,2","[45, 12, 27, 42, 44, 2]",6
69083940,"47,25,38,42,48,45,2,18,27,39","[47, 25, 38, 42, 48, 45, 2, 18, 27, 39]",10
43423674,"1,25,3,18,35,10,2,47,23,43,37,16","[1, 25, 3, 18, 35, 10, 2, 47, 23, 43, 37, 16]",12
35079677,"44,43,17,42,2,3,45,9,24","[44, 43, 17, 42, 2, 3, 45, 9, 24]",9
24967416,"14,3,11","[14, 3, 11]",3
30788311,"48,41,15,44,20,14,39,42,2,43,38","[48, 41, 15, 44, 20, 14, 39, 42, 2, 43, 38]",11
34301280,"44,10,2,1,21,28","[44, 10, 2, 1, 21, 28]",6
